MES_INICIO,RHS_FINAL_VOL,USINA,LAG,MLT,FATOR,PERC_MLT,CONTRIB,PIAFL,CALC_AFL,RHS_FINAL
6,789862312.3791472,FOZ R. CLARO,6,343.9133064516129,2.63,80,723.5935967741935,-164.2833,-118874.34393693387,789743438.0352103
6,789743438.0352103,FOZ R. CLARO,7,225.74032258064517,2.63,80,474.95763870967744,-142.87675,-67860.4038065129,789675577.6314037
6,789675577.6314037,FOZ R. CLARO,8,177.64032258064518,2.63,80,373.7552387096775,-154.9964,-57930.716481140655,789617646.9149226
6,789617646.9149226,FOZ R. CLARO,9,155.65141129032259,2.63,80,327.4905693548387,-146.64531,-48024.95606511682,789569621.9588575
6,789569621.9588575,FOZ R. CLARO,10,176.98487903225805,2.63,80,372.3761854838709,-116.75597,-43477.14274106927,789526144.8161165
6,789526144.8161165,FOZ R. CLARO,11,243.2369623655914,2.63,80,511.7705688172043,-92.54336,-47360.96798745532,789478783.848129
6,789478783.848129,FOZ R. CLARO,12,356.4777553763441,2.63,80,750.0291973118279,-30.04552,-22535.017248416472,789456248.8308806
6,789442791.0230932,CACU,1,527.8749327956989,2.63,80,1110.6488586021503,-2160.75539,-2399840.507621944,787042950.5154712
6,787042950.5154712,CACU,2,702.1161290322582,2.63,80,1477.2523354838713,-307.06477,-453612.1486273178,786589338.3668439
6,786589338.3668439,CACU,3,723.3913306451611,2.63,80,1522.015359677419,-273.93154,-416928.0113800893,786172410.3554639
6,786172410.3554639,CACU,4,641.1242607526881,2.63,80,1348.9254446236557,-216.43398,-291953.30270316737,785880457.0527607
6,785880457.0527607,CACU,5,510.64200268817206,2.63,80,1074.390773655914,-172.65921,-185503.46221071892,785694953.59055
6,785694953.59055,CACU,6,343.9133064516129,2.63,80,723.5935967741935,-134.53619,-97349.52561839629,785597604.0649315
6,785597604.0649315,CACU,7,225.74032258064517,2.63,80,474.95763870967744,-83.24333,-39537.05545513045,785558067.0094764
6,785558067.0094764,CACU,8,177.64032258064518,2.63,80,373.7552387096775,-90.89368,-33971.98906560104,785524095.0204108
6,785524095.0204108,CACU,9,155.65141129032259,2.63,80,327.4905693548387,-94.30726,-30884.73827169481,785493210.2821391
6,785493210.2821391,CACU,10,176.98487903225805,2.63,80,372.3761854838709,-74.82268,-27862.184166080322,785465348.097973
6,785465348.097973,CACU,11,243.2369623655914,2.63,80,511.7705688172043,-71.316,-36497.42988576774,785428850.6680872
6,785428850.6680872,CACU,12,356.4777553763441,2.63,80,750.0291973118279,-28.86272,-21647.882713836043,785407202.7853734
6,785388019.424298,B. COQUEIROS,1,527.8749327956989,2.63,80,1110.6488586021503,-1246.17049,-1384057.8323421823,784003961.5919559
6,784003961.5919559,B. COQUEIROS,2,702.1161290322582,2.63,80,1477.2523354838713,-558.32339,-824784.5318327723,783179177.0601231
6,783179177.0601231,B. COQUEIROS,3,723.3913306451611,2.63,80,1522.015359677419,-303.96245,-462635.51766517945,782716541.5424579
6,782716541.5424579,B. COQUEIROS,4,641.1242607526881,2.63,80,1348.9254446236557,-229.28223,-309284.6340470533,782407256.9084109
6,782407256.9084109,B. COQUEIROS,5,510.64200268817206,2.63,80,1074.390773655914,-193.65978,-208066.2808602341,782199190.6275507
6,782199190.6275507,B. COQUEIROS,6,343.9133064516129,2.63,80,723.5935967741935,-162.66159,-117700.88496510919,782081489.7425857
6,782081489.7425857,B. COQUEIROS,7,225.74032258064517,2.63,80,474.95763870967744,-134.3777,-63823.715087237426,782017666.0274984
6,782017666.0274984,B. COQUEIROS,8,177.64032258064518,2.63,80,373.7552387096775,-150.64516,-56304.41773625756,781961361.6097621
6,781961361.6097621,B. COQUEIROS,9,155.65141129032259,2.63,80,327.4905693548387,-148.39961,-48599.472770936016,781912762.1369911
6,781912762.1369911,B. COQUEIROS,10,176.98487903225805,2.63,80,372.3761854838709,-121.51316,-45248.60700689129,781867513.5299842
6,781867513.5299842,B. COQUEIROS,11,243.2369623655914,2.63,80,511.7705688172043,-51.78091,-26499.94576457246,781841013.5842197
6,781841013.5842197,B. COQUEIROS,12,356.4777553763441,2.63,80,750.0291973118279,-11.67233,-8754.588300658768,781832258.995919
6,781832258.995919,GUILMAN-AMOR,1,527.8749327956989,2.63,80,1110.6488586021503,-1544.48097,-1715376.026463242,780116882.9694557
6,780116882.9694557,GUILMAN-AMOR,2,702.1161290322582,2.63,80,1477.2523354838713,-156.78631,-231612.94261939824,779885270.0268363
6,779885270.0268363,GUILMAN-AMOR,3,723.3913306451611,2.63,80,1522.015359677419,-124.63773,-189700.53945532703,779695569.487381
6,779695569.487381,GUILMAN-AMOR,4,641.1242607526881,2.63,80,1348.9254446236557,-83.32923,-112404.91862789687,779583164.5687531
6,779583164.5687531,GUILMAN-AMOR,5,510.64200268817206,2.63,80,1074.390773655914,-56.23557,-60418.97755928131,779522745.5911938
6,779522745.5911938,GUILMAN-AMOR,6,343.9133064516129,2.63,80,723.5935967741935,-46.84075,-33893.666768100804,779488851.9244257
6,779488851.9244257,GUILMAN-AMOR,7,225.74032258064517,2.63,80,474.95763870967744,-36.72163,-17441.21867437045,779471410.7057513
6,779471410.7057513,GUILMAN-AMOR,8,177.64032258064518,2.63,80,373.7552387096775,-13.82128,-5165.775805673291,779466244.9299456
6,779466244.9299456,GUILMAN-AMOR,9,155.65141129032259,2.63,80,327.4905693548387,-24.04154,-7873.37762276713,779458371.5523229
6,779458371.5523229,GUILMAN-AMOR,10,176.98487903225805,2.63,80,372.3761854838709,-22.69968,-8452.820250104516,779449918.7320727
6,779449918.7320727,GUILMAN-AMOR,11,243.2369623655914,2.63,80,511.7705688172043,-23.63247,-12094.402614455517,779437824.3294582
6,779437824.3294582,GUILMAN-AMOR,12,356.4777553763441,2.63,80,750.0291973118279,-16.99182,-12744.361115467065,779425079.9683428
6,779306030.7233026,GUARAPIRANGA,1,527.8749327956989,2.63,80,1110.6488586021503,-2388.30108,-2652563.868500283,776653466.8548024
6,776653466.8548024,GUARAPIRANGA,2,702.1161290322582,2.63,80,1477.2523354838713,-1226.17741,-1811373.4426400645,774842093.4121623
6,774842093.4121623,GUARAPIRANGA,3,723.3913306451611,2.63,80,1522.015359677419,-1147.34442,-1746275.8300801795,773095817.5820822
6,773095817.5820822,GUARAPIRANGA,4,641.1242607526881,2.63,80,1348.9254446236557,-946.40046,-1276623.6612975323,771819193.9207846
6,771819193.9207846,GUARAPIRANGA,5,510.64200268817206,2.63,80,1074.390773655914,-870.18187,-934915.37253065,770884278.5482539
6,770884278.5482539,GUARAPIRANGA,6,343.9133064516129,2.63,80,723.5935967741935,-825.99662,-597685.8651891268,770286592.6830648
6,770286592.6830648,GUARAPIRANGA,7,225.74032258064517,2.63,80,474.95763870967744,-678.78004,-322391.7650016604,769964200.9180632
6,769964200.9180632,GUARAPIRANGA,8,177.64032258064518,2.63,80,373.7552387096775,-555.009,-207437.5212810194,769756763.3967822
6,769756763.3967822,GUARAPIRANGA,9,155.65141129032259,2.63,80,327.4905693548387,-510.52093,-167190.7900332618,769589572.6067489
6,769589572.6067489,GUARAPIRANGA,10,176.98487903225805,2.63,80,372.3761854838709,-426.33673,-158757.645249067,769430814.9614999
6,769430814.9614999,GUARAPIRANGA,11,243.2369623655914,2.63,80,511.7705688172043,-347.21703,-177695.4569461203,769253119.5045538
6,769253119.5045538,GUARAPIRANGA,12,356.4777553763441,2.63,80,750.0291973118279,-173.75382,-130320.43814446383,769122799.0664093
6,768498352.1204803,BILLINGS,1,527.8749327956989,2.63,80,1110.6488586021503,-974.12657,-1081912.5631045278,767416439.5573758
6,767416439.5573758,BILLINGS,2,702.1161290322582,2.63,80,1477.2523354838713,-661.11889,-976639.4242850046,766439800.1330907
6,766439800.1330907,BILLINGS,3,723.3913306451611,2.63,80,1522.015359677419,-594.88786,-905428.46020563,765534371.6728851
6,765534371.6728851,BILLINGS,4,641.1242607526881,2.63,80,1348.9254446236557,-495.31609,-668144.4769325006,764866227.1959525
6,764866227.1959525,BILLINGS,5,510.64200268817206,2.63,80,1074.390773655914,-460.85838,-495141.9914340112,764371085.2045186
6,764371085.2045186,BILLINGS,6,343.9133064516129,2.63,80,723.5935967741935,-436.52335,-315865.50090242014,764055219.7036161
6,764055219.7036161,BILLINGS,7,225.74032258064517,2.63,80,474.95763870967744,-295.36659,-140286.6181401294,763914933.085476
6,763914933.085476,BILLINGS,8,177.64032258064518,2.63,80,373.7552387096775,-207.39133,-77513.5960504675,763837419.4894255
6,763837419.4894255,BILLINGS,9,155.65141129032259,2.63,80,327.4905693548387,-195.92809,-64164.60174670608,763773254.8876789
6,763773254.8876789,BILLINGS,10,176.98487903225805,2.63,80,372.3761854838709,-170.36297,-63439.11291630314,763709815.7747625
6,763709815.7747625,BILLINGS,11,243.2369623655914,2.63,80,511.7705688172043,-111.32555,-56973.14004738812,763652842.6347151
6,763652842.6347151,BILLINGS,12,356.4777553763441,2.63,80,750.0291973118279,-67.36107,-50522.76926216585,763602319.8654529
6,763602048.4078803,CANDONGA,1,527.8749327956989,2.63,80,1110.6488586021503,-739.38212,-821193.9076488381,762780854.5002315
6,762780854.5002315,CANDONGA,2,702.1161290322582,2.63,80,1477.2523354838713,-56.53422,-83515.30852975899,762697339.1917018
6,762697339.1917018,CANDONGA,3,723.3913306451611,2.63,80,1522.015359677419,-37.88022,-57654.27666795976,762639684.9150338
6,762639684.9150338,CANDONGA,4,641.1242607526881,2.63,80,1348.9254446236557,-23.41733,-31588.23228214887,762608096.6827517
6,762608096.6827517,CANDONGA,5,510.64200268817206,2.63,80,1074.390773655914,-16.34769,-17563.80730658705,762590532.8754451
6,762590532.8754451,CANDONGA,6,343.9133064516129,2.63,80,723.5935967741935,-17.11935,-12387.45204093629,762578145.4234042
6,762578145.4234042,CANDONGA,7,225.74032258064517,2.63,80,474.95763870967744,-12.64764,-6007.093229650065,762572138.3301746
6,762572138.3301746,CANDONGA,8,177.64032258064518,2.63,80,373.7552387096775,-6.0474,-2260.2474305729033,762569878.082744
6,762569878.082744,CANDONGA,9,155.65141129032259,2.63,80,327.4905693548387,-3.11647,-1020.6145346772743,762568857.4682093
6,762568857.4682093,CANDONGA,10,176.98487903225805,2.63,80,372.3761854838709,-4.8019,-1788.1132050749998,762567069.3550042
6,762567069.3550042,CANDONGA,11,243.2369623655914,2.63,80,511.7705688172043,-13.83447,-7080.074581184548,762559989.280423
6,762559989.280423,CANDONGA,12,356.4777553763441,2.63,80,750.0291973118279,-8.36466,-6273.739225586355,762553715.5411974
6,762553715.5411974,HENRY BORDEN,1,527.8749327956989,2.63,80,1110.6488586021503,-689.19904,-765458.1271256977,761788257.4140717
6,761788257.4140717,HENRY BORDEN,2,702.1161290322582,2.63,80,1477.2523354838713,-485.11488,-716637.089457978,761071620.3246137
6,761071620.3246137,HENRY BORDEN,3,723.3913306451611,2.63,80,1522.015359677419,-417.5377,-635498.7926443822,760436121.5319693
6,760436121.5319693,HENRY BORDEN,4,641.1242607526881,2.63,80,1348.9254446236557,-314.01892,-423588.1112812401,760012533.420688
6,760012533.420688,HENRY BORDEN,5,510.64200268817206,2.63,80,1074.390773655914,-296.59669,-318660.7472328833,759693872.6734551
6,759693872.6734551,HENRY BORDEN,6,343.9133064516129,2.63,80,723.5935967741935,-296.59669,-214615.4657084205,759479257.2077467
6,759479257.2077467,HENRY BORDEN,7,225.74032258064517,2.63,80,474.95763870967744,-225.07536,-106901.26151733058,759372355.9462295
6,759372355.9462295,HENRY BORDEN,8,177.64032258064518,2.63,80,373.7552387096775,-234.06393,-87482.62003047524,759284873.3261989
6,759284873.3261989,HENRY BORDEN,9,155.65141129032259,2.63,80,327.4905693548387,-201.17236,-65882.05071485658,759218991.2754841
6,759218991.2754841,HENRY BORDEN,10,176.98487903225805,2.63,80,372.3761854838709,-207.44143,-77246.24841471942,759141745.0270693
6,759141745.0270693,HENRY BORDEN,11,243.2369623655914,2.63,80,511.7705688172043,-171.39397,-87714.38951873886,759054030.6375506
6,759054030.6375506,HENRY BORDEN,12,356.4777553763441,2.63,80,750.0291973118279,-105.66462,-79251.55012285932,758974779.0874277
6,758712803.2585077,JAGUARI,1,527.8749327956989,2.63,80,1110.6488586021503,-2100.72704,-2333170.089210674,756379633.1692971
6,756379633.1692971,JAGUARI,2,702.1161290322582,2.63,80,1477.2523354838713,-1089.33997,-1609230.0148184304,754770403.1544787
6,754770403.1544787,JAGUARI,3,723.3913306451611,2.63,80,1522.015359677419,-581.8126,-885527.7136538542,753884875.4408249
6,753884875.4408249,JAGUARI,4,641.1242607526881,2.63,80,1348.9254446236557,-511.14456,-689495.9028649629,753195379.5379599
6,753195379.5379599,JAGUARI,5,510.64200268817206,2.63,80,1074.390773655914,-270.86907,-291019.22967675794,752904360.3082832
6,752904360.3082832,JAGUARI,6,343.9133064516129,2.63,80,723.5935967741935,-255.14523,-184621.45467547886,752719738.8536078
6,752719738.8536078,JAGUARI,7,225.74032258064517,2.63,80,474.95763870967744,-209.26177,-99390.47615140762,752620348.3774563
6,752620348.3774563,JAGUARI,8,177.64032258064518,2.63,80,373.7552387096775,-131.45094,-49130.47745831149,752571217.899998
6,752571217.899998,JAGUARI,9,155.65141129032259,2.63,80,327.4905693548387,-90.04981,-29490.46354719505,752541727.4364507
6,752541727.4364507,JAGUARI,10,176.98487903225805,2.63,80,372.3761854838709,-43.98867,-16380.333139108789,752525347.1033117
6,752525347.1033117,JAGUARI,11,243.2369623655914,2.63,80,511.7705688172043,-55.62665,-28468.082311895538,752496879.0209998
6,752496879.0209998,JAGUARI,12,356.4777553763441,2.63,80,750.0291973118279,-62.54924,-46913.75626966488,752449965.2647301
6,751403819.023578,PARAIBUNA,1,527.8749327956989,2.63,80,1110.6488586021503,-2280.00436,-2532284.240041926,748871534.7835361
6,748871534.7835361,PARAIBUNA,2,702.1161290322582,2.63,80,1477.2523354838713,-1347.34276,-1990365.238907285,746881169.5446287
6,746881169.5446287,PARAIBUNA,3,723.3913306451611,2.63,80,1522.015359677419,-263.34288,-400811.90822168736,746480357.636407
6,746480357.636407,PARAIBUNA,4,641.1242607526881,2.63,80,1348.9254446236557,-301.92243,-407270.8481296046,746073086.7882774
6,746073086.7882774,PARAIBUNA,5,510.64200268817206,2.63,80,1074.390773655914,-77.53757,-83305.6498196996,745989781.1384577
6,745989781.1384577,PARAIBUNA,6,343.9133064516129,2.63,80,723.5935967741935,-60.57276,-43830.06127494,745945951.0771828
6,745945951.0771828,PARAIBUNA,7,225.74032258064517,2.63,80,474.95763870967744,-62.8254,-29839.40363499097,745916111.6735477
6,745916111.6735477,PARAIBUNA,8,177.64032258064518,2.63,80,373.7552387096775,-115.08434,-43013.374968445685,745873098.2985793
6,745873098.2985793,PARAIBUNA,9,155.65141129032259,2.63,80,327.4905693548387,-113.34037,-37117.90230218808,745835980.3962772
6,745835980.3962772,PARAIBUNA,10,176.98487903225805,2.63,80,372.3761854838709,-63.05333,-23479.558507455724,745812500.8377697
6,745812500.8377697,PARAIBUNA,11,243.2369623655914,2.63,80,511.7705688172043,-67.96806,-34784.05272760187,745777716.7850422
6,745777716.7850422,PARAIBUNA,12,356.4777553763441,2.63,80,750.0291973118279,-72.12111,-54092.938242538046,745723623.8467996
6,745617900.4838237,SANTA BRANCA,1,527.8749327956989,2.63,80,1110.6488586021503,-1088.58323,-1209033.721892942,744408866.7619307
6,744408866.7619307,SANTA BRANCA,2,702.1161290322582,2.63,80,1477.2523354838713,-1106.1242,-1634024.5577852288,742774842.2041454
6,742774842.2041454,SANTA BRANCA,3,723.3913306451611,2.63,80,1522.015359677419,-209.9114,-319488.3749713905,742455353.829174
6,742455353.829174,SANTA BRANCA,4,641.1242607526881,2.63,80,1348.9254446236557,-145.77925,-196645.33962315306,742258708.489551
6,742258708.489551,SANTA BRANCA,5,510.64200268817206,2.63,80,1074.390773655914,-178.00147,-191243.13706518998,742067465.3524858
6,742067465.3524858,SANTA BRANCA,6,343.9133064516129,2.63,80,723.5935967741935,-146.55528,-106046.46218144904,741961418.8903043
6,741961418.8903043,SANTA BRANCA,7,225.74032258064517,2.63,80,474.95763870967744,-79.09837,-37568.37504098439,741923850.5152633
6,741923850.5152633,SANTA BRANCA,8,177.64032258064518,2.63,80,373.7552387096775,-54.27174,-20284.347138889552,741903566.1681244
6,741903566.1681244,SANTA BRANCA,9,155.65141129032259,2.63,80,327.4905693548387,-34.92729,-11438.358088121566,741892127.8100363
6,741892127.8100363,SANTA BRANCA,10,176.98487903225805,2.63,80,372.3761854838709,-35.40164,-13182.727663073225,741878945.0823733
6,741878945.0823733,SANTA BRANCA,11,243.2369623655914,2.63,80,511.7705688172043,-33.9971,-17398.715205135377,741861546.3671681
6,741861546.3671681,SANTA BRANCA,12,356.4777553763441,2.63,80,750.0291973118279,2.40765,1805.8077969078224,741863352.174965
6,741863352.174965,MONJOLINHO,1,527.8749327956989,2.63,80,1110.6488586021503,-46.69205,-51858.47203829454,741811493.7029268
6,741811493.7029268,MONJOLINHO,2,702.1161290322582,2.63,80,1477.2523354838713,-102.07491,-150790.39919180598,741660703.3037349
6,741660703.3037349,MONJOLINHO,3,723.3913306451611,2.63,80,1522.015359677419,39.48162,60091.632064947175,741720794.9357998
6,741720794.9357998,MONJOLINHO,4,641.1242607526881,2.63,80,1348.9254446236557,-254.48428,-343280.3205487309,741377514.6152511
6,741377514.6152511,MONJOLINHO,5,510.64200268817206,2.63,80,1074.390773655914,-9.87361,-10608.115486676768,741366906.4997644
6,741366906.4997644,MONJOLINHO,6,343.9133064516129,2.63,80,723.5935967741935,-20.77714,-15034.205463280967,741351872.2943012
6,741351872.2943012,MONJOLINHO,7,225.74032258064517,2.63,80,474.95763870967744,-12.41129,-5894.836991741032,741345977.4573094
6,741345977.4573094,MONJOLINHO,8,177.64032258064518,2.63,80,373.7552387096775,-8.21082,-3068.836989102194,741342908.6203203
6,741342908.6203203,MONJOLINHO,9,155.65141129032259,2.63,80,327.4905693548387,-10.92983,-3579.4162496515974,741339329.2040707
6,741339329.2040707,MONJOLINHO,10,176.98487903225805,2.63,80,372.3761854838709,-5.24788,-1954.1855362770966,741337375.0185344
6,741337375.0185344,MONJOLINHO,11,243.2369623655914,2.63,80,511.7705688172043,-5.25729,-2690.5262937370003,741334684.4922407
6,741334684.4922407,MONJOLINHO,12,356.4777553763441,2.63,80,750.0291973118279,-0.56863,-426.4891024674247,741334258.0031382
6,741331668.1826582,QUEBRA QUEIX,1,527.8749327956989,2.63,80,1110.6488586021503,-106.18898,-117938.66943312658,741213729.5132251
6,741213729.5132251,QUEBRA QUEIX,2,702.1161290322582,2.63,80,1477.2523354838713,-82.72239,-122201.84382430765,741091527.6694008
6,741091527.6694008,QUEBRA QUEIX,3,723.3913306451611,2.63,80,1522.015359677419,25.75661,39201.956033221,741130729.625434
6,741130729.625434,QUEBRA QUEIX,4,641.1242607526881,2.63,80,1348.9254446236557,-145.51574,-196289.88427924027,740934439.7411548
6,740934439.7411548,QUEBRA QUEIX,5,510.64200268817206,2.63,80,1074.390773655914,-27.72366,-29786.044515973517,740904653.6966388
6,740904653.6966388,QUEBRA QUEIX,6,343.9133064516129,2.63,80,723.5935967741935,-27.65345,-20009.859348715323,740884643.83729
6,740884643.83729,QUEBRA QUEIX,7,225.74032258064517,2.63,80,474.95763870967744,-22.93923,-10895.162514618194,740873748.6747755
6,740873748.6747755,QUEBRA QUEIX,8,177.64032258064518,2.63,80,373.7552387096775,-20.39769,-7623.743495076002,740866124.9312804
6,740866124.9312804,QUEBRA QUEIX,9,155.65141129032259,2.63,80,327.4905693548387,-20.60151,-6746.800239469404,740859378.1310409
6,740859378.1310409,QUEBRA QUEIX,10,176.98487903225805,2.63,80,372.3761854838709,-13.2781,-4944.448228473387,740854433.6828125
6,740854433.6828125,QUEBRA QUEIX,11,243.2369623655914,2.63,80,511.7705688172043,-13.57301,-6946.267048261602,740847487.4157642
